delta,light_intensity,grey_out
9,187.079900000,0
9,196.433900000,0
9,206.255500000,0
9,216.568300000,0
9,227.396700000,0
9,238.766500000,0
9,250.704800000,0
9,263.240100000,0
9,276.402100000,0
9,290.222200000,0
9,304.733300000,0
9,319.969900000,0
9,335.968400000,0
9,352.766800000,0
9,370.405200000,0
9,388.925400000,0
10,0.000100000,0
10,0.000105000,0
10,0.000110250,0
10,0.000115763,0
10,0.000121551,0
10,0.000127628,1
10,0.000134010,0
10,0.000140710,1
10,0.000147746,0
10,0.000155133,0
10,0.000162889,1
10,0.000171034,0
10,0.000179586,0
10,0.000188565,0
10,0.000197993,0
10,0.000207893,0
10,0.000218287,0
10,0.000229202,0
10,0.000240662,0
10,0.000252695,0
10,0.000265330,0
10,0.000278596,0
10,0.000292526,0
10,0.000307152,0
10,0.000322510,0
10,0.000338635,0
10,0.000355567,0
10,0.000373345,0
10,0.000392012,0
10,0.000411613,0
10,0.000432194,0
10,0.000453803,0
10,0.000476494,0
10,0.000500318,0
10,0.000525334,0
10,0.000551601,0
10,0.000579181,0
10,0.000608140,1
10,0.000638547,0
10,0.000670474,1
10,0.000703998,0
10,0.000739198,0
10,0.000776157,1
10,0.000814965,0
10,0.000855713,0
10,0.000898499,0
10,0.000943424,0
10,0.000990595,0
10,0.001040125,0
10,0.001092131,0
10,0.001146737,0
10,0.001204074,0
10,0.001264278,0
10,0.001327492,0
10,0.001393866,0
10,0.001463560,0
10,0.001536738,0
10,0.001613575,0
10,0.001694253,0
10,0.001778966,0
10,0.001867914,0
10,0.001961310,0
10,0.002059375,0
10,0.002162344,0
10,0.002270461,0
10,0.002383984,0
10,0.002503183,0
10,0.002628342,0
10,0.002759759,0
10,0.002897747,1
10,0.003042634,0
10,0.003194765,1
10,0.003354504,0
10,0.003522228,0
10,0.003698340,1
10,0.003883257,0
10,0.004077419,0
10,0.004281290,0
10,0.004495354,0
10,0.004720122,0
10,0.004956128,0
10,0.005203934,0
10,0.005464131,0
10,0.005737337,0
10,0.006024204,0
10,0.006325413,0
10,0.006641684,0
10,0.006973768,0
10,0.007322456,0
10,0.007688578,0
10,0.008073007,0
10,0.008476657,0
10,0.008900490,0
10,0.009345514,0
10,0.009812789,0
10,0.010303430,0
10,0.010818600,0
10,0.011359530,0
10,0.011927510,0
10,0.012523880,0
10,0.013150070,0
10,0.013807580,1
10,0.014497960,0
10,0.015222850,1
10,0.015983990,0
10,0.016783190,0
10,0.017622350,1
10,0.018503470,0
10,0.019428640,0
10,0.020400070,0
10,0.021420070,0
10,0.022491080,0
10,0.023615630,0
10,0.024796410,0
10,0.026036230,0
10,0.027338040,0
10,0.028704940,0
10,0.030140190,0
10,0.031647190,0
10,0.033229550,0
10,0.034891030,0
10,0.036635580,0
10,0.038467360,0
10,0.040390720,0
10,0.042410260,0
10,0.044530770,0
10,0.046757300,0
10,0.049095160,0
10,0.051549920,0
10,0.054127420,0
10,0.056833790,0
10,0.059675470,0
10,0.062659240,0
10,0.065792200,1
10,0.069081810,0
10,0.072535900,1
10,0.076162700,0
10,0.079970830,0
10,0.083969370,1
10,0.088167830,0
10,0.092576220,0
10,0.097205030,0
10,0.102065300,0
10,0.107168500,0
10,0.112527000,0
10,0.118153300,0
10,0.124061000,0
10,0.130264000,0
10,0.136777200,0
10,0.143616100,0
10,0.150796800,0
10,0.158336700,0
10,0.166253500,0
10,0.174566200,58
10,0.183294500,116
10,0.192459200,153
10,0.202082100,178
10,0.212186200,202
10,0.222795500,221
10,0.233935300,238
10,0.245632100,253
10,0.257913600,240
10,0.270809300,219
10,0.284349800,195
10,0.298567200,170
10,0.313495600,140
10,0.329170300,99
10,0.345628900,12
10,0.362910300,0
10,0.381055800,0
10,0.400108500,1
10,0.420114000,0
10,0.441119600,0
10,0.463175600,0
10,0.486334400,0
10,0.510651100,0
10,0.536183600,0
10,0.562992800,0
10,0.591142400,0
10,0.620699500,0
10,0.651734400,0
10,0.684321100,0
10,0.718537200,0
10,0.754464000,0
10,0.792187200,0
10,0.831796500,0
10,0.873386300,0
10,0.917055500,0
10,0.962908300,0
10,1.011054000,0
10,1.061606000,0
10,1.114687000,0
10,1.170421000,0
10,1.228942000,0
10,1.290389000,0
10,1.354908000,0
10,1.422654000,0
10,1.493786000,1
10,1.568476000,0
10,1.646899000,1
10,1.729244000,0
10,1.815706000,0
10,1.906492000,1
10,2.001816000,0
10,2.101907000,0
10,2.207002000,0
10,2.317352000,0
10,2.433219000,0
10,2.554880000,0
10,2.682624000,0
10,2.816755000,0
10,2.957593000,0
10,3.105473000,0
10,3.260746000,0
10,3.423783000,0
10,3.594972000,0
10,3.774721000,0
10,3.963457000,0
10,4.161629000,0
10,4.369710000,0
10,4.588196000,0
10,4.817605000,0
10,5.058486000,0
10,5.311409000,0
10,5.576980000,0
10,5.855828000,0
10,6.148620000,0
10,6.456050000,0
10,6.778852000,0
10,7.117795000,1
10,7.473684000,0
10,7.847368000,1
10,8.239737000,0
10,8.651723000,0
10,9.084309000,1
10,9.538524000,0
10,10.015450000,0
10,10.516220000,0
10,11.042030000,0
10,11.594130000,0
10,12.173840000,0
10,12.782530000,0
10,13.421660000,0
10,14.092740000,0
10,14.797370000,0
10,15.537240000,0
10,16.314100000,0
10,17.129810000,0
10,17.986300000,0
10,18.885610000,0
10,19.829890000,0
10,20.821390000,0
10,21.862460000,0
10,22.955580000,0
10,24.103360000,0
10,25.308520000,0
10,26.573950000,0
10,27.902640000,0
10,29.297770000,0
10,30.762660000,0
10,32.300790000,0
10,33.915820000,1
10,35.611610000,0
10,37.392190000,1
10,39.261800000,0
10,41.224890000,0
10,43.286130000,1
10,45.450430000,0
10,47.722950000,0
10,50.109100000,0
10,52.614550000,0
10,55.245270000,0
10,58.007530000,0
10,60.907910000,0
10,63.953300000,0
10,67.150960000,0
10,70.508510000,0
10,74.033930000,0
10,77.735620000,0
10,81.622400000,0
10,85.703510000,0
10,89.988690000,0
10,94.488110000,0
10,99.212520000,0
10,104.173100000,0
10,109.381800000,0
10,114.850900000,0
10,120.593400000,0
10,126.623100000,0
10,132.954200000,0
10,139.601900000,0
10,146.582000000,0
10,153.911100000,0
10,161.606600000,1
10,169.687000000,0
10,178.171300000,1
10,187.079900000,0
10,196.433900000,0
10,206.255500000,1
10,216.568300000,0
10,227.396700000,0
10,238.766500000,0
10,250.704800000,0
10,263.240100000,0
10,276.402100000,0
10,290.222200000,0
10,304.733300000,0
10,319.969900000,0
10,335.968400000,0
10,352.766800000,0
10,370.405200000,0
10,388.925400000,0
11,0.000100000,0
11,0.000105000,0
11,0.000110250,0
11,0.000115763,0
11,0.000121551,0
11,0.000127628,0
11,0.000134010,0
11,0.000140710,0
11,0.000147746,0
11,0.000155133,0
11,0.000162889,0
11,0.000171034,0
11,0.000179586,0
11,0.000188565,1
11,0.000197993,0
11,0.000207893,1
11,0.000218287,0
11,0.000229202,0
11,0.000240662,1
11,0.000252695,0
11,0.000265330,0
11,0.000278596,0
11,0.000292526,0
11,0.000307152,0
11,0.000322510,0
11,0.000338635,0
11,0.000355567,0
11,0.000373345,0
11,0.000392012,0
11,0.000411613,0
11,0.000432194,0
11,0.000453803,0
11,0.000476494,0
11,0.000500318,0
11,0.000525334,0
11,0.000551601,0
11,0.000579181,0
11,0.000608140,0
11,0.000638547,0
11,0.000670474,0
11,0.000703998,0
11,0.000739198,0
11,0.000776157,0
11,0.000814965,0
11,0.000855713,0
11,0.000898499,1
11,0.000943424,0
11,0.000990595,1
11,0.001040125,0
11,0.001092131,0
11,0.001146737,1
11,0.001204074,0
11,0.001264278,0
11,0.001327492,0
11,0.001393866,0
11,0.001463560,0
11,0.001536738,0
11,0.001613575,0
11,0.001694253,0
11,0.001778966,0
11,0.001867914,0
11,0.001961310,0
11,0.002059375,0
11,0.002162344,0
11,0.002270461,0
11,0.002383984,0
11,0.002503183,0
11,0.002628342,0
11,0.002759759,0
11,0.002897747,0
11,0.003042634,0
11,0.003194765,0
11,0.003354504,0
11,0.003522228,0
11,0.003698340,0
11,0.003883257,0
11,0.004077419,0
11,0.004281290,1
11,0.004495354,0
11,0.004720122,1
11,0.004956128,0
11,0.005203934,0
11,0.005464131,1
11,0.005737337,0
11,0.006024204,0
11,0.006325413,0
11,0.006641684,0
11,0.006973768,0
11,0.007322456,0
11,0.007688578,0
11,0.008073007,0
11,0.008476657,0
11,0.008900490,0
11,0.009345514,0
11,0.009812789,0
11,0.010303430,0
11,0.010818600,0
11,0.011359530,0
11,0.011927510,0
11,0.012523880,0
11,0.013150070,0
11,0.013807580,0
11,0.014497960,0
11,0.015222850,0
11,0.015983990,0
11,0.016783190,0
11,0.017622350,0
11,0.018503470,0
11,0.019428640,0
11,0.020400070,1
11,0.021420070,0
11,0.022491080,1
11,0.023615630,0
11,0.024796410,0
11,0.026036230,1
11,0.027338040,0
11,0.028704940,0
11,0.030140190,0
11,0.031647190,0
11,0.033229550,0
11,0.034891030,0
11,0.036635580,0
11,0.038467360,0
11,0.040390720,0
11,0.042410260,0
11,0.044530770,0
11,0.046757300,0
11,0.049095160,0
11,0.051549920,0
11,0.054127420,0
11,0.056833790,0
11,0.059675470,0
11,0.062659240,0
11,0.065792200,0
11,0.069081810,0
11,0.072535900,0
11,0.076162700,0
11,0.079970830,0
11,0.083969370,0
11,0.088167830,0
11,0.092576220,0
11,0.097205030,1
11,0.102065300,0
11,0.107168500,1
11,0.112527000,0
11,0.118153300,0
11,0.124061000,1
11,0.130264000,0
11,0.136777200,0
11,0.143616100,0
11,0.150796800,0
11,0.158336700,0
11,0.166253500,0
11,0.174566200,0
11,0.183294500,0
11,0.192459200,0
11,0.202082100,0
11,0.212186200,0
11,0.222795500,0
11,0.233935300,0
11,0.245632100,12
11,0.257913600,96
11,0.270809300,145
11,0.284349800,177
11,0.298567200,202
11,0.313495600,222
11,0.329170300,240
11,0.345628900,253
11,0.362910300,233
11,0.381055800,215
11,0.400108500,191
11,0.420114000,162
11,0.441119600,135
11,0.463175600,86
11,0.486334400,9
11,0.510651100,1
11,0.536183600,0
11,0.562992800,0
11,0.591142400,1
11,0.620699500,0
11,0.651734400,0
11,0.684321100,0
11,0.718537200,0
11,0.754464000,0
11,0.792187200,0
11,0.831796500,0
11,0.873386300,0
11,0.917055500,0
11,0.962908300,0
11,1.011054000,0
11,1.061606000,0
11,1.114687000,0
11,1.170421000,0
11,1.228942000,0
11,1.290389000,0
11,1.354908000,0
11,1.422654000,0
11,1.493786000,0
11,1.568476000,0
11,1.646899000,0
11,1.729244000,0
11,1.815706000,0
11,1.906492000,0
11,2.001816000,0
11,2.101907000,0
11,2.207002000,1
11,2.317352000,0
11,2.433219000,1
11,2.554880000,0
11,2.682624000,0
11,2.816755000,1
11,2.957593000,0
11,3.105473000,0
11,3.260746000,0
11,3.423783000,0
11,3.594972000,0
11,3.774721000,0
11,3.963457000,0
11,4.161629000,0
11,4.369710000,0
11,4.588196000,0
11,4.817605000,0
11,5.058486000,0
11,5.311409000,0
11,5.576980000,0
11,5.855828000,0
11,6.148620000,0
11,6.456050000,0
11,6.778852000,0
11,7.117795000,0
11,7.473684000,0
11,7.847368000,0
11,8.239737000,0
11,8.651723000,0
11,9.084309000,0
11,9.538524000,0
11,10.015450000,0
11,10.516220000,1
11,11.042030000,0
11,11.594130000,1
11,12.173840000,0
11,12.782530000,0
11,13.421660000,1
11,14.092740000,0
11,14.797370000,0
11,15.537240000,0
11,16.314100000,0
11,17.129810000,0
11,17.986300000,0
11,18.885610000,0
11,19.829890000,0
11,20.821390000,0
11,21.862460000,0
11,22.955580000,0
11,24.103360000,0
11,25.308520000,0
11,26.573950000,0
11,27.902640000,0
11,29.297770000,0
11,30.762660000,0
11,32.300790000,0
11,33.915820000,0
11,35.611610000,0
11,37.392190000,0
11,39.261800000,0
11,41.224890000,0
11,43.286130000,0
11,45.450430000,0
11,47.722950000,0
11,50.109100000,1
11,52.614550000,0
11,55.245270000,1
11,58.007530000,0
11,60.907910000,0
11,63.953300000,1
11,67.150960000,0
11,70.508510000,0
11,74.033930000,0
11,77.735620000,0
11,81.622400000,0
11,85.703510000,0
11,89.988690000,0
11,94.488110000,0
11,99.212520000,0
11,104.173100000,0
11,109.381800000,0
11,114.850900000,0
11,120.593400000,0
11,126.623100000,0
11,132.954200000,0
11,139.601900000,0
11,146.582000000,0
11,153.911100000,0
11,161.606600000,0
11,169.687000000,0
11,178.171300000,0
11,187.079900000,0
11,196.433900000,0
11,206.255500000,0
11,216.568300000,0
11,227.396700000,0
11,238.766500000,1
11,250.704800000,0
11,263.240100000,1
11,276.402100000,0
11,290.222200000,0
11,304.733300000,1
11,319.969900000,0
11,335.968400000,0
11,352.766800000,0
11,370.405200000,0
11,388.925400000,0
12,0.000100000,0
12,0.000105000,0
12,0.000110250,0
12,0.000115763,0
12,0.000121551,0
12,0.000127628,0
12,0.000134010,0
12,0.000140710,0
12,0.000147746,0
12,0.000155133,0
12,0.000162889,0
12,0.000171034,0
12,0.000179586,0
12,0.000188565,0
12,0.000197993,0
12,0.000207893,0
12,0.000218287,0
12,0.000229202,0
12,0.000240662,0
12,0.000252695,0
12,0.000265330,0
12,0.000278596,1
12,0.000292526,0
12,0.000307152,1
12,0.000322510,0
12,0.000338635,0
12,0.000355567,1
12,0.000373345,0
12,0.000392012,0
12,0.000411613,0
12,0.000432194,0
12,0.000453803,0
12,0.000476494,0
12,0.000500318,0
12,0.000525334,0
12,0.000551601,0
12,0.000579181,0
12,0.000608140,0
12,0.000638547,0
12,0.000670474,0
12,0.000703998,0
12,0.000739198,0
12,0.000776157,0
12,0.000814965,0
12,0.000855713,0
12,0.000898499,0
12,0.000943424,0
12,0.000990595,0
12,0.001040125,0
12,0.001092131,0
12,0.001146737,0
12,0.001204074,0
12,0.001264278,0
12,0.001327492,1
12,0.001393866,0
12,0.001463560,1
12,0.001536738,0
12,0.001613575,0
12,0.001694253,1
12,0.001778966,0
12,0.001867914,0
12,0.001961310,0
12,0.002059375,0
12,0.002162344,0
12,0.002270461,0
12,0.002383984,0
12,0.002503183,0
12,0.002628342,0
12,0.002759759,0
12,0.002897747,0
12,0.003042634,0
12,0.003194765,0
12,0.003354504,0
12,0.003522228,0
12,0.003698340,0
12,0.003883257,0
12,0.004077419,0
12,0.004281290,0
12,0.004495354,0
12,0.004720122,0
12,0.004956128,0
12,0.005203934,0
12,0.005464131,0
12,0.005737337,0
12,0.006024204,0
12,0.006325413,1
12,0.006641684,0
12,0.006973768,1
12,0.007322456,0
12,0.007688578,0
12,0.008073007,1
12,0.008476657,0
12,0.008900490,0
12,0.009345514,0
12,0.009812789,0
12,0.010303430,0
12,0.010818600,0
12,0.011359530,0
12,0.011927510,0
12,0.012523880,0
12,0.013150070,0
12,0.013807580,0
12,0.014497960,0
12,0.015222850,0
12,0.015983990,0
12,0.016783190,0
12,0.017622350,0
12,0.018503470,0
12,0.019428640,0
12,0.020400070,0
12,0.021420070,0
12,0.022491080,0
12,0.023615630,0
12,0.024796410,0
12,0.026036230,0
12,0.027338040,0
12,0.028704940,0
12,0.030140190,1
12,0.031647190,0
12,0.033229550,1
12,0.034891030,0
12,0.036635580,0
12,0.038467360,1
12,0.040390720,0
12,0.042410260,0
12,0.044530770,0
12,0.046757300,0
12,0.049095160,0
12,0.051549920,0
12,0.054127420,0
12,0.056833790,0
12,0.059675470,0
12,0.062659240,0
12,0.065792200,0
12,0.069081810,0
12,0.072535900,0
12,0.076162700,0
12,0.079970830,0
12,0.083969370,0
12,0.088167830,0
12,0.092576220,0
12,0.097205030,0
12,0.102065300,0
12,0.107168500,0
12,0.112527000,0
12,0.118153300,0
12,0.124061000,0
12,0.130264000,0
12,0.136777200,0
12,0.143616100,1
12,0.150796800,0
12,0.158336700,1
12,0.166253500,0
12,0.174566200,0
12,0.183294500,1
12,0.192459200,0
12,0.202082100,0
12,0.212186200,0
12,0.222795500,0
12,0.233935300,0
12,0.245632100,0
12,0.257913600,0
12,0.270809300,0
12,0.284349800,0
12,0.298567200,0
12,0.313495600,0
12,0.329170300,0
12,0.345628900,22
12,0.362910300,116
12,0.381055800,152
12,0.400108500,182
12,0.420114000,207
12,0.441119600,225
12,0.463175600,244
12,0.486334400,251
12,0.510651100,230
12,0.536183600,209
12,0.562992800,184
12,0.591142400,153
12,0.620699500,113
12,0.651734400,43
12,0.684321100,1
12,0.718537200,0
12,0.754464000,1
12,0.792187200,0
12,0.831796500,0
12,0.873386300,1
12,0.917055500,0
12,0.962908300,0
12,1.011054000,0
12,1.061606000,0
12,1.114687000,0
12,1.170421000,0
12,1.228942000,0
12,1.290389000,0
12,1.354908000,0
12,1.422654000,0
12,1.493786000,0
12,1.568476000,0
12,1.646899000,0
12,1.729244000,0
12,1.815706000,0
12,1.906492000,0
12,2.001816000,0
12,2.101907000,0
12,2.207002000,0
12,2.317352000,0
12,2.433219000,0
12,2.554880000,0
12,2.682624000,0
12,2.816755000,0
12,2.957593000,0
12,3.105473000,0
12,3.260746000,1
12,3.423783000,0
12,3.594972000,1
12,3.774721000,0
12,3.963457000,0
12,4.161629000,1
12,4.369710000,0
12,4.588196000,0
12,4.817605000,0
12,5.058486000,0
12,5.311409000,0
12,5.576980000,0
12,5.855828000,0
12,6.148620000,0
12,6.456050000,0
12,6.778852000,0
12,7.117795000,0
12,7.473684000,0
12,7.847368000,0
12,8.239737000,0
12,8.651723000,0
12,9.084309000,0
12,9.538524000,0
12,10.015450000,0
12,10.516220000,0
12,11.042030000,0
12,11.594130000,0
12,12.173840000,0
12,12.782530000,0
12,13.421660000,0
12,14.092740000,0
12,14.797370000,0
12,15.537240000,1
12,16.314100000,0
12,17.129810000,1
12,17.986300000,0
12,18.885610000,0
12,19.829890000,1
12,20.821390000,0
12,21.862460000,0
12,22.955580000,0
12,24.103360000,0
12,25.308520000,0
12,26.573950000,0
12,27.902640000,0
12,29.297770000,0
12,30.762660000,0
12,32.300790000,0
12,33.915820000,0
12,35.611610000,0
12,37.392190000,0
12,39.261800000,0
12,41.224890000,0
12,43.286130000,0
12,45.450430000,0
12,47.722950000,0
12,50.109100000,0
12,52.614550000,0
12,55.245270000,0
12,58.007530000,0
12,60.907910000,0
12,63.953300000,0
12,67.150960000,0
12,70.508510000,0
12,74.033930000,1
12,77.735620000,0
12,81.622400000,1
12,85.703510000,0
12,89.988690000,0
12,94.488110000,1
12,99.212520000,0
12,104.173100000,0
12,109.381800000,0
12,114.850900000,0
12,120.593400000,0
12,126.623100000,0
12,132.954200000,0
12,139.601900000,0
12,146.582000000,0
12,153.911100000,0
12,161.606600000,0
12,169.687000000,0
12,178.171300000,0
12,187.079900000,0
12,196.433900000,0
12,206.255500000,0
12,216.568300000,0
12,227.396700000,0
12,238.766500000,0
12,250.704800000,0
12,263.240100000,0
12,276.402100000,0
12,290.222200000,0
12,304.733300000,0
12,319.969900000,0
12,335.968400000,0
12,352.766800000,1
12,370.405200000,0
12,388.925400000,1
13,0.000100000,0
13,0.000105000,0
13,0.000110250,1
13,0.000115763,0
13,0.000121551,0
13,0.000127628,0
13,0.000134010,0
13,0.000140710,0
13,0.000147746,0
13,0.000155133,0
13,0.000162889,0
13,0.000171034,0
13,0.000179586,0
13,0.000188565,0
13,0.000197993,0
13,0.000207893,0
13,0.000218287,0
13,0.000229202,0
13,0.000240662,0
13,0.000252695,0
13,0.000265330,0
13,0.000278596,0
13,0.000292526,0
13,0.000307152,0
13,0.000322510,0
13,0.000338635,0
13,0.000355567,0
13,0.000373345,0
13,0.000392012,0
13,0.000411613,1
13,0.000432194,0
13,0.000453803,1
13,0.000476494,0
13,0.000500318,0
13,0.000525334,1
13,0.000551601,0
13,0.000579181,0
13,0.000608140,0
13,0.000638547,0
13,0.000670474,0
13,0.000703998,0
13,0.000739198,0
13,0.000776157,0
13,0.000814965,0
13,0.000855713,0
13,0.000898499,0
13,0.000943424,0
13,0.000990595,0
13,0.001040125,0
13,0.001092131,0
13,0.001146737,0
13,0.001204074,0
13,0.001264278,0
13,0.001327492,0
13,0.001393866,0
13,0.001463560,0
13,0.001536738,0
13,0.001613575,0
13,0.001694253,0
13,0.001778966,0
13,0.001867914,0
13,0.001961310,1
13,0.002059375,0
13,0.002162344,1
13,0.002270461,0
13,0.002383984,0
13,0.002503183,1
13,0.002628342,0
13,0.002759759,0
13,0.002897747,0
13,0.003042634,0
13,0.003194765,0
13,0.003354504,0
13,0.003522228,0
13,0.003698340,0
13,0.003883257,0
13,0.004077419,0
13,0.004281290,0
13,0.004495354,0
13,0.004720122,0
13,0.004956128,0
13,0.005203934,0
13,0.005464131,0
13,0.005737337,0
13,0.006024204,0
13,0.006325413,0
13,0.006641684,0
13,0.006973768,0
13,0.007322456,0
13,0.007688578,0
13,0.008073007,0
13,0.008476657,0
13,0.008900490,0
13,0.009345514,1
13,0.009812789,0
13,0.010303430,1
13,0.010818600,0
13,0.011359530,0
13,0.011927510,1
13,0.012523880,0
13,0.013150070,0
13,0.013807580,0
13,0.014497960,0
13,0.015222850,0
13,0.015983990,0
13,0.016783190,0
13,0.017622350,0
13,0.018503470,0
13,0.019428640,0
13,0.020400070,0
13,0.021420070,0
13,0.022491080,0
13,0.023615630,0
13,0.024796410,0
13,0.026036230,0
13,0.027338040,0
13,0.028704940,0
13,0.030140190,0
13,0.031647190,0
13,0.033229550,0
13,0.034891030,0
13,0.036635580,0
13,0.038467360,0
13,0.040390720,0
13,0.042410260,0
13,0.044530770,1
13,0.046757300,0
13,0.049095160,1
13,0.051549920,0
13,0.054127420,0
13,0.056833790,1
13,0.059675470,0
13,0.062659240,0
13,0.065792200,0
13,0.069081810,0
13,0.072535900,0
13,0.076162700,0
13,0.079970830,0
13,0.083969370,0
13,0.088167830,0
13,0.092576220,0
13,0.097205030,0
13,0.102065300,0
13,0.107168500,0
13,0.112527000,0
13,0.118153300,0
13,0.124061000,0
13,0.130264000,0
13,0.136777200,0
13,0.143616100,0
13,0.150796800,0
13,0.158336700,0
13,0.166253500,0
13,0.174566200,0
13,0.183294500,0
13,0.192459200,0
13,0.202082100,0
13,0.212186200,1
13,0.222795500,0
13,0.233935300,1
13,0.245632100,0
13,0.257913600,0
13,0.270809300,1
13,0.284349800,0
13,0.298567200,0
13,0.313495600,0
13,0.329170300,0
13,0.345628900,0
13,0.362910300,0
13,0.381055800,0
13,0.400108500,0
13,0.420114000,0
13,0.441119600,0
13,0.463175600,0
13,0.486334400,35
13,0.510651100,124
13,0.536183600,159
13,0.562992800,190
13,0.591142400,214
13,0.620699500,234
13,0.651734400,252
13,0.684321100,240
13,0.718537200,221
13,0.754464000,195
13,0.792187200,173
13,0.831796500,140
13,0.873386300,87
13,0.917055500,0
13,0.962908300,0
13,1.011054000,1
13,1.061606000,0
13,1.114687000,1
13,1.170421000,0
13,1.228942000,0
13,1.290389000,1
13,1.354908000,0
13,1.422654000,0
13,1.493786000,0
13,1.568476000,0
13,1.646899000,0
13,1.729244000,0
13,1.815706000,0
13,1.906492000,0
13,2.001816000,0
13,2.101907000,0
13,2.207002000,0
13,2.317352000,0
13,2.433219000,0
13,2.554880000,0
13,2.682624000,0
13,2.816755000,0
13,2.957593000,0
13,3.105473000,0
13,3.260746000,0
13,3.423783000,0
13,3.594972000,0
13,3.774721000,0
13,3.963457000,0
13,4.161629000,0
13,4.369710000,0
13,4.588196000,0
13,4.817605000,1
13,5.058486000,0
13,5.311409000,1
13,5.576980000,0
13,5.855828000,0
13,6.148620000,1
13,6.456050000,0
13,6.778852000,0
13,7.117795000,0
13,7.473684000,0
13,7.847368000,0
13,8.239737000,0
13,8.651723000,0
13,9.084309000,0
13,9.538524000,0
13,10.015450000,0
13,10.516220000,0
13,11.042030000,0
13,11.594130000,0
13,12.173840000,0
13,12.782530000,0
13,13.421660000,0
13,14.092740000,0
13,14.797370000,0
13,15.537240000,0
13,16.314100000,0
13,17.129810000,0
13,17.986300000,0
13,18.885610000,0
13,19.829890000,0
13,20.821390000,0
13,21.862460000,0
13,22.955580000,1
13,24.103360000,0
13,25.308520000,1
13,26.573950000,0
13,27.902640000,0
13,29.297770000,1
13,30.762660000,0
13,32.300790000,0
13,33.915820000,0
13,35.611610000,0
13,37.392190000,0
13,39.261800000,0
13,41.224890000,0
13,43.286130000,0
13,45.450430000,0
13,47.722950000,0
13,50.109100000,0
13,52.614550000,0
13,55.245270000,0
13,58.007530000,0
13,60.907910000,0
13,63.953300000,0
13,67.150960000,0
13,70.508510000,0
13,74.033930000,0
13,77.735620000,0
13,81.622400000,0
13,85.703510000,0
13,89.988690000,0
13,94.488110000,0
13,99.212520000,0
13,104.173100000,0
13,109.381800000,1
13,114.850900000,0
13,120.593400000,1
13,126.623100000,0
13,132.954200000,0
13,139.601900000,1
13,146.582000000,0
13,153.911100000,0
13,161.606600000,0
13,169.687000000,0
13,178.171300000,0
13,187.079900000,0
13,196.433900000,0
13,206.255500000,0
13,216.568300000,0
13,227.396700000,0
13,238.766500000,0
13,250.704800000,0
13,263.240100000,0
13,276.402100000,0
13,290.222200000,0
13,304.733300000,0
13,319.969900000,0
13,335.968400000,0
13,352.766800000,0
13,370.405200000,0
13,388.925400000,0
14,0.000100000,0
14,0.000105000,0
14,0.000110250,0
14,0.000115763,0
14,0.000121551,0
14,0.000127628,1
14,0.000134010,0
14,0.000140710,1
14,0.000147746,0
14,0.000155133,0
14,0.000162889,1
14,0.000171034,0
14,0.000179586,0
14,0.000188565,0
14,0.000197993,0
14,0.000207893,0
14,0.000218287,0
14,0.000229202,0
14,0.000240662,0
14,0.000252695,0
14,0.000265330,0
14,0.000278596,0
14,0.000292526,0
14,0.000307152,0
14,0.000322510,0
14,0.000338635,0
14,0.000355567,0
14,0.000373345,0
14,0.000392012,0
14,0.000411613,0
14,0.000432194,0
14,0.000453803,0
14,0.000476494,0
14,0.000500318,0
14,0.000525334,0
14,0.000551601,0
14,0.000579181,0
14,0.000608140,1
14,0.000638547,0
14,0.000670474,1
14,0.000703998,0
14,0.000739198,0
14,0.000776157,1
14,0.000814965,0
14,0.000855713,0
14,0.000898499,0
14,0.000943424,0
14,0.000990595,0
14,0.001040125,0
14,0.001092131,0
14,0.001146737,0
14,0.001204074,0
14,0.001264278,0
14,0.001327492,0
14,0.001393866,0
14,0.001463560,0
14,0.001536738,0
14,0.001613575,0
14,0.001694253,0
14,0.001778966,0
14,0.001867914,0
14,0.001961310,0
14,0.002059375,0
14,0.002162344,0
14,0.002270461,0
14,0.002383984,0
14,0.002503183,0
14,0.002628342,0
14,0.002759759,0
14,0.002897747,1
14,0.003042634,0
14,0.003194765,1
14,0.003354504,0
14,0.003522228,0
14,0.003698340,1
14,0.003883257,0
14,0.004077419,0
14,0.004281290,0
14,0.004495354,0
14,0.004720122,0
14,0.004956128,0
14,0.005203934,0
14,0.005464131,0
14,0.005737337,0
14,0.006024204,0
14,0.006325413,0
14,0.006641684,0
14,0.006973768,0
14,0.007322456,0
14,0.007688578,0
14,0.008073007,0
14,0.008476657,0
14,0.008900490,0
14,0.009345514,0
14,0.009812789,0
14,0.010303430,0
14,0.010818600,0
14,0.011359530,0
14,0.011927510,0
14,0.012523880,0
14,0.013150070,0
14,0.013807580,1
14,0.014497960,0
14,0.015222850,1
14,0.015983990,0
14,0.016783190,0
14,0.017622350,1
14,0.018503470,0
14,0.019428640,0
14,0.020400070,0
14,0.021420070,0
14,0.022491080,0
14,0.023615630,0
14,0.024796410,0
14,0.026036230,0
14,0.027338040,0
14,0.028704940,0
14,0.030140190,0
14,0.031647190,0
14,0.033229550,0
14,0.034891030,0
14,0.036635580,0
14,0.038467360,0
14,0.040390720,0
14,0.042410260,0
14,0.044530770,0
14,0.046757300,0
14,0.049095160,0
14,0.051549920,0
14,0.054127420,0
14,0.056833790,0
14,0.059675470,0
14,0.062659240,0
14,0.065792200,1
